Specialization,Case Type,Case Number,Lawyer ID,Lawyer Name,Image Url,Win/Lose,Location,Price
Immigration Lawyer,Asylum,1015,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,496
Immigration Lawyer,Deportation,1020,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,145
Immigration Lawyer,VisaApplication,1035,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,186
Immigration Lawyer,VisaApplication,1003,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Supreme Court,982
Immigration Lawyer,Deportation,1009,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,633
Immigration Lawyer,VisaApplication,1010,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,326
Immigration Lawyer,VisaApplication,1003,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Vilage Court,976
Immigration Lawyer,Deportation,1023,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,505
Immigration Lawyer,Deportation,1012,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,811
Immigration Lawyer,Asylum,1026,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,District Court,994
Immigration Lawyer,VisaApplication,1022,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,606
Immigration Lawyer,Asylum,1028,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,952
Immigration Lawyer,VisaApplication,1007,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,652
Immigration Lawyer,Asylum,1004,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,District Court,656
Immigration Lawyer,VisaApplication,1024,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,641
Immigration Lawyer,Deportation,1016,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Supreme Court,181
Immigration Lawyer,VisaApplication,1011,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,570
Immigration Lawyer,Deportation,1031,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,318
Immigration Lawyer,Deportation,1039,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Vilage Court,638
Immigration Lawyer,VisaApplication,1033,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,269
Immigration Lawyer,VisaApplication,1024,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,High Court,636
Immigration Lawyer,Asylum,1013,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,435
Immigration Lawyer,VisaApplication,1008,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,497
Immigration Lawyer,Deportation,1018,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,745
Immigration Lawyer,Deportation,1005,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,High Court,271
Immigration Lawyer,Deportation,1027,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,District Court,541
Immigration Lawyer,Deportation,1039,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Vilage Court,664
Immigration Lawyer,VisaApplication,1011,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Supreme Court,133
Immigration Lawyer,Asylum,1025,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,High Court,957
Immigration Lawyer,Deportation,1009,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,District Court,580
Immigration Lawyer,Asylum,1028,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,974
Immigration Lawyer,Deportation,1021,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Supreme Court,710
Immigration Lawyer,Deportation,1036,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,High Court,961
Immigration Lawyer,VisaApplication,1017,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,District Court,584
Immigration Lawyer,Deportation,1020,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,537
Immigration Lawyer,Deportation,1032,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,512
Immigration Lawyer,Deportation,1021,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,249
Immigration Lawyer,Deportation,1018,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,509
Immigration Lawyer,Deportation,1036,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,494
Immigration Lawyer,Deportation,1040,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Supreme Court,656
Immigration Lawyer,VisaApplication,1033,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,High Court,123
Immigration Lawyer,Deportation,1014,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,435
Immigration Lawyer,Asylum,1015,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Vilage Court,752
Immigration Lawyer,Asylum,1034,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,839
Immigration Lawyer,Deportation,1041,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,789
Immigration Lawyer,VisaApplication,1017,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,District Court,950
Immigration Lawyer,Deportation,1018,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,435
Immigration Lawyer,Asylum,1025,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,627
Immigration Lawyer,VisaApplication,1003,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,900
Immigration Lawyer,Deportation,1032,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,810
Immigration Lawyer,Asylum,1026,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Vilage Court,441
Immigration Lawyer,Deportation,1016,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Supreme Court,351
Immigration Lawyer,Deportation,1016,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,499
Immigration Lawyer,VisaApplication,1010,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,153
Immigration Lawyer,Deportation,1002,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Vilage Court,185
Immigration Lawyer,Asylum,1019,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,325
Immigration Lawyer,Deportation,1021,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,High Court,863
Immigration Lawyer,Deportation,1031,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,239
Immigration Lawyer,Deportation,1009,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Vilage Court,174
Immigration Lawyer,Deportation,1002,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,Supreme Court,175
Immigration Lawyer,Deportation,1036,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,High Court,515
Immigration Lawyer,Deportation,1039,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,0,District Court,793
Immigration Lawyer,Deportation,1005,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,718
Immigration Lawyer,Asylum,1034,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,308
Immigration Lawyer,VisaApplication,1033,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,High Court,683
Immigration Lawyer,Deportation,1020,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,173
Immigration Lawyer,VisaApplication,1030,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Vilage Court,612
Immigration Lawyer,Deportation,1014,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,Supreme Court,527
Immigration Lawyer,Asylum,1029,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,High Court,765
Immigration Lawyer,VisaApplication,1008,1008,Lawyer Eight,https://media.gettyimages.com/id/84474296/photo/portrait-of-a-female-lawyer-holding-a-book.jpg?s=612x612&w=gi&k=20&c=xddi86kGh20q22bhp5aBmk366c7JCISK_zmvNY-oCHk=,1,District Court,916
Immigration Lawyer,Deportation,1014,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Vilage Court,207
Immigration Lawyer,VisaApplication,1019,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Supreme Court,788
Immigration Lawyer,VisaApplication,1021,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,High Court,277
Immigration Lawyer,Asylum,1010,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,District Court,162
Immigration Lawyer,Deportation,1005,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Vilage Court,933
Immigration Lawyer,Deportation,1007,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,Supreme Court,997
Immigration Lawyer,VisaApplication,1029,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,High Court,350
Immigration Lawyer,Deportation,1033,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,District Court,170
Immigration Lawyer,VisaApplication,1008,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,Vilage Court,566
Immigration Lawyer,Asylum,1002,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,Supreme Court,273
Immigration Lawyer,Asylum,1004,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,High Court,688
Immigration Lawyer,Asylum,1039,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,District Court,483
Immigration Lawyer,Deportation,1038,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Vilage Court,237
Immigration Lawyer,VisaApplication,1016,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Supreme Court,421
Immigration Lawyer,Deportation,1009,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,High Court,818
Immigration Lawyer,Asylum,1028,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,District Court,534
Immigration Lawyer,VisaApplication,1019,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Vilage Court,763
Immigration Lawyer,Asylum,1036,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,Supreme Court,131
Immigration Lawyer,VisaApplication,1022,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,High Court,463
Immigration Lawyer,Deportation,1035,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,District Court,107
Immigration Lawyer,VisaApplication,1018,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,Vilage Court,897
Immigration Lawyer,Deportation,1015,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Supreme Court,273
Immigration Lawyer,Deportation,1033,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,High Court,771
Immigration Lawyer,VisaApplication,1027,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,District Court,793
Immigration Lawyer,Deportation,1035,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,Vilage Court,761
Immigration Lawyer,Deportation,1007,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,Supreme Court,642
Immigration Lawyer,Asylum,1001,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,High Court,729
Immigration Lawyer,Deportation,1005,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,District Court,625
Immigration Lawyer,Deportation,1038,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Vilage Court,407
Immigration Lawyer,Deportation,1005,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Supreme Court,414
Immigration Lawyer,VisaApplication,1027,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,High Court,157
Immigration Lawyer,Asylum,1004,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,District Court,479
Immigration Lawyer,VisaApplication,1008,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,Vilage Court,494
Immigration Lawyer,VisaApplication,1024,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Supreme Court,469
Immigration Lawyer,Asylum,1013,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,High Court,973
Immigration Lawyer,VisaApplication,1006,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,District Court,880
Immigration Lawyer,Deportation,1033,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Vilage Court,855
Immigration Lawyer,VisaApplication,1032,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,0,Supreme Court,594
Immigration Lawyer,Deportation,1030,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,High Court,433
Immigration Lawyer,Asylum,1002,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,District Court,347
Immigration Lawyer,Deportation,1012,1009,Lawyer NIne,https://img.freepik.com/premium-photo/happy-smiling-female-lawyer-cute-young-people-law-slavic-appearance_950002-135452.jpg,1,Vilage Court,145
