Specialization,Case Type,Case Number,Lawyer ID,Win/Lose,Location,Price
Immigration Lawyer,Deportation,1007,1008,0,District Court,601
Immigration Lawyer,Deportation,1031,1008,1,Vilage Court,311
Immigration Lawyer,VisaApplication,1008,1008,1,Supreme Court,300
Immigration Lawyer,VisaApplication,1006,1008,0,High Court,976
Immigration Lawyer,Deportation,1017,1008,0,District Court,934
Immigration Lawyer,VisaApplication,1006,1008,0,Vilage Court,511
Immigration Lawyer,Deportation,1018,1008,1,Supreme Court,930
Immigration Lawyer,VisaApplication,1010,1008,0,High Court,434
Immigration Lawyer,Deportation,1021,1008,1,District Court,749
Immigration Lawyer,Deportation,1005,1008,1,Vilage Court,355
Immigration Lawyer,VisaApplication,1014,1008,1,Supreme Court,240
Immigration Lawyer,VisaApplication,1010,1008,0,High Court,217
Immigration Lawyer,VisaApplication,1029,1008,1,District Court,738
Immigration Lawyer,Asylum,1020,1008,0,Vilage Court,948
Immigration Lawyer,Asylum,1028,1008,0,Supreme Court,227
Immigration Lawyer,Deportation,1023,1008,1,High Court,667
Immigration Lawyer,Deportation,1018,1008,1,District Court,660
Immigration Lawyer,Deportation,1023,1008,1,Vilage Court,937
Immigration Lawyer,VisaApplication,1009,1008,1,Supreme Court,529
Immigration Lawyer,VisaApplication,1016,1008,1,High Court,239
Immigration Lawyer,VisaApplication,1012,1008,0,District Court,930
Immigration Lawyer,VisaApplication,1012,1008,0,Vilage Court,419
Immigration Lawyer,Deportation,1003,1008,1,Supreme Court,764
Immigration Lawyer,Deportation,1004,1008,0,High Court,727
Immigration Lawyer,VisaApplication,1024,1008,0,District Court,949
Immigration Lawyer,Asylum,1026,1008,1,Vilage Court,613
Immigration Lawyer,Asylum,1002,1008,1,Supreme Court,433
Immigration Lawyer,Deportation,1011,1008,1,High Court,309
Immigration Lawyer,Asylum,1020,1008,0,District Court,540
Immigration Lawyer,Asylum,1027,1008,1,Vilage Court,907
Immigration Lawyer,Asylum,1020,1008,0,Supreme Court,219
Immigration Lawyer,VisaApplication,1008,1008,1,High Court,669
Immigration Lawyer,Asylum,1019,1008,1,District Court,624
Immigration Lawyer,Asylum,1028,1008,0,Vilage Court,342
Immigration Lawyer,Asylum,1019,1008,1,Supreme Court,259
Immigration Lawyer,VisaApplication,1029,1008,1,High Court,752
Immigration Lawyer,Asylum,1022,1008,1,District Court,448
Immigration Lawyer,VisaApplication,1024,1008,0,Vilage Court,726
Immigration Lawyer,Deportation,1016,1009,1,Supreme Court,904
Immigration Lawyer,Asylum,1036,1009,0,High Court,964
Immigration Lawyer,Deportation,1024,1009,0,District Court,384
Immigration Lawyer,Deportation,1016,1009,1,Vilage Court,365
Immigration Lawyer,Deportation,1003,1009,0,Supreme Court,806
Immigration Lawyer,Deportation,1003,1009,0,High Court,351
Immigration Lawyer,Deportation,1035,1009,0,District Court,921
Immigration Lawyer,Asylum,1042,1009,1,Vilage Court,562
Immigration Lawyer,VisaApplication,1017,1009,0,Supreme Court,993
Immigration Lawyer,VisaApplication,1026,1009,0,High Court,529
Immigration Lawyer,VisaApplication,1043,1009,1,District Court,462
Immigration Lawyer,Deportation,1039,1009,0,Vilage Court,862
Immigration Lawyer,VisaApplication,1017,1009,0,Supreme Court,587
Immigration Lawyer,VisaApplication,1005,1009,1,High Court,461
Immigration Lawyer,VisaApplication,1043,1009,1,District Court,772
Immigration Lawyer,Asylum,1013,1009,1,Vilage Court,996
Immigration Lawyer,VisaApplication,1011,1009,1,Supreme Court,152
Immigration Lawyer,Deportation,1003,1009,0,High Court,790
Immigration Lawyer,Deportation,1040,1009,0,District Court,645
Immigration Lawyer,Deportation,1023,1009,1,Vilage Court,972
Immigration Lawyer,Asylum,1041,1009,0,Supreme Court,503
Immigration Lawyer,Asylum,1009,1009,1,High Court,329
Immigration Lawyer,Asylum,1036,1009,0,District Court,881
Immigration Lawyer,VisaApplication,1043,1009,1,Vilage Court,141
Immigration Lawyer,VisaApplication,1022,1009,1,Supreme Court,119
Immigration Lawyer,Deportation,1039,1009,0,High Court,836
Immigration Lawyer,Asylum,1018,1009,0,District Court,398
Immigration Lawyer,VisaApplication,1044,1009,0,Vilage Court,887
Immigration Lawyer,Asylum,1020,1009,1,Supreme Court,686
Immigration Lawyer,Deportation,1012,1009,1,High Court,803
Immigration Lawyer,Deportation,1035,1009,0,District Court,681
Immigration Lawyer,Deportation,1006,1009,0,Vilage Court,312
Immigration Lawyer,Asylum,1009,1009,1,Supreme Court,795
Immigration Lawyer,Asylum,1014,1009,0,High Court,508
Immigration Lawyer,Asylum,1030,1009,0,District Court,862
Immigration Lawyer,Deportation,1019,1009,0,Vilage Court,267
Immigration Lawyer,Asylum,1042,1009,1,Supreme Court,562
Immigration Lawyer,Deportation,1029,1009,0,High Court,460
Immigration Lawyer,Asylum,1031,1009,1,District Court,755
Immigration Lawyer,VisaApplication,1044,1009,0,Vilage Court,376
Immigration Lawyer,VisaApplication,1026,1009,0,Supreme Court,788
Immigration Lawyer,Asylum,1001,1009,0,High Court,515
Immigration Lawyer,Deportation,1040,1009,0,District Court,788
Immigration Lawyer,Asylum,1041,1009,0,Vilage Court,838
Immigration Lawyer,Deportation,1024,1009,0,Supreme Court,793
Immigration Lawyer,Deportation,1012,1009,1,High Court,892
Immigration Lawyer,Deportation,1024,1009,0,District Court,564
Immigration Lawyer,Asylum,1013,1009,1,Vilage Court,255
Immigration Lawyer,Deportation,1019,1009,0,Supreme Court,709
Immigration Lawyer,VisaApplication,1002,1009,1,High Court,668
Immigration Lawyer,Asylum,1014,1009,0,District Court,361
Immigration Lawyer,Deportation,1024,1009,0,Vilage Court,546
Immigration Lawyer,Asylum,1034,1009,0,Supreme Court,595
Immigration Lawyer,Deportation,1012,1009,1,High Court,226
Immigration Lawyer,VisaApplication,1027,1009,1,District Court,393
Immigration Lawyer,Asylum,1036,1009,0,Vilage Court,114
Immigration Lawyer,Deportation,1029,1009,0,Supreme Court,590
Immigration Lawyer,Asylum,1014,1009,0,High Court,195
Immigration Lawyer,Deportation,1003,1009,0,District Court,906
Immigration Lawyer,VisaApplication,1038,1009,0,Vilage Court,220
Immigration Lawyer,VisaApplication,1021,1009,1,Supreme Court,351
Immigration Lawyer,VisaApplication,1008,1009,1,High Court,165
Immigration Lawyer,VisaApplication,1044,1009,0,District Court,625
Immigration Lawyer,Asylum,1010,1009,0,Vilage Court,406
Immigration Lawyer,Asylum,1020,1009,1,Supreme Court,999
Immigration Lawyer,Deportation,1019,1009,0,High Court,759
Immigration Lawyer,Asylum,1009,1009,1,District Court,464
Immigration Lawyer,VisaApplication,1004,1009,1,Vilage Court,639
Immigration Lawyer,Deportation,1033,1009,1,Supreme Court,756
Immigration Lawyer,Asylum,1030,1009,0,High Court,691
Immigration Lawyer,Asylum,1013,1009,1,District Court,640
Immigration Lawyer,Asylum,1034,1009,0,Vilage Court,191
Immigration Lawyer,Asylum,1031,1009,1,Supreme Court,558
Immigration Lawyer,Deportation,1035,1009,0,High Court,403
Immigration Lawyer,Deportation,1025,1009,0,District Court,718
Immigration Lawyer,VisaApplication,1027,1009,1,Vilage Court,598
Immigration Lawyer,Deportation,1029,1009,0,Supreme Court,761
Immigration Lawyer,VisaApplication,1028,1009,0,High Court,937
Immigration Lawyer,VisaApplication,1032,1009,1,District Court,817
Immigration Lawyer,Deportation,1012,1009,1,Vilage Court,343
Immigration Lawyer,VisaApplication,1037,1009,0,Supreme Court,796
Immigration Lawyer,VisaApplication,1004,1009,1,High Court,180
Immigration Lawyer,Asylum,1018,1009,0,District Court,478
Immigration Lawyer,VisaApplication,1011,1009,1,Vilage Court,449
Immigration Lawyer,VisaApplication,1008,1009,1,Supreme Court,424
Immigration Lawyer,VisaApplication,1008,1009,1,High Court,652
Immigration Lawyer,VisaApplication,1045,1009,1,District Court,486
Immigration Lawyer,Deportation,1033,1009,1,Vilage Court,506
Immigration Lawyer,VisaApplication,1005,1009,1,Supreme Court,688
Immigration Lawyer,VisaApplication,1021,1009,1,High Court,464
Immigration Lawyer,Asylum,1036,1009,0,District Court,663
Immigration Lawyer,Asylum,1001,1009,0,Vilage Court,538
Immigration Lawyer,VisaApplication,1004,1009,1,Supreme Court,564
Immigration Lawyer,Asylum,1001,1009,0,High Court,500
Immigration Lawyer,Asylum,1014,1009,0,District Court,256
Immigration Lawyer,Asylum,1030,1009,0,Vilage Court,470
Immigration Lawyer,VisaApplication,1005,1009,1,Supreme Court,365
Immigration Lawyer,Deportation,1023,1009,1,High Court,125
Immigration Lawyer,VisaApplication,1038,1009,0,District Court,940
Immigration Lawyer,Deportation,1016,1009,1,Vilage Court,374
Immigration Lawyer,Asylum,1042,1009,1,Supreme Court,375
Immigration Lawyer,Deportation,1007,1009,0,High Court,563
Immigration Lawyer,VisaApplication,1037,1009,0,District Court,215
Immigration Lawyer,VisaApplication,1017,1009,0,Vilage Court,670
Immigration Lawyer,Deportation,1007,1009,0,Supreme Court,397
Immigration Lawyer,Deportation,1033,1009,1,High Court,335
Immigration Lawyer,VisaApplication,1045,1009,1,District Court,809
Immigration Lawyer,VisaApplication,1045,1009,1,Vilage Court,989
Immigration Lawyer,VisaApplication,1026,1009,0,Supreme Court,657
Immigration Lawyer,VisaApplication,1004,1009,1,High Court,244
Immigration Lawyer,VisaApplication,1022,1009,1,District Court,176
Immigration Lawyer,VisaApplication,1015,1009,0,Vilage Court,338
Immigration Lawyer,VisaApplication,1011,1009,1,Supreme Court,382
Immigration Lawyer,Deportation,1006,1009,0,High Court,529
Immigration Lawyer,Asylum,1031,1009,1,District Court,146
Immigration Lawyer,VisaApplication,1002,1009,1,Vilage Court,591
Immigration Lawyer,VisaApplication,1015,1009,0,Supreme Court,772
Immigration Lawyer,VisaApplication,1028,1009,0,High Court,297
Immigration Lawyer,Deportation,1035,1009,0,District Court,221
Immigration Lawyer,Asylum,1031,1009,1,Vilage Court,157
Immigration Lawyer,Deportation,1006,1009,0,Supreme Court,783
Immigration Lawyer,VisaApplication,1015,1009,0,High Court,434
Immigration Lawyer,VisaApplication,1028,1009,0,District Court,734
Immigration Lawyer,VisaApplication,1028,1009,0,Vilage Court,820
Immigration Lawyer,Deportation,1007,1009,0,Supreme Court,127
Immigration Lawyer,Deportation,1007,1009,0,High Court,718
Immigration Lawyer,VisaApplication,1037,1009,0,District Court,961
Immigration Lawyer,Asylum,1013,1009,1,Vilage Court,296
Immigration Lawyer,Asylum,1001,1009,0,Supreme Court,523
Immigration Lawyer,VisaApplication,1022,1009,1,High Court,646
Immigration Lawyer,Deportation,1016,1009,1,District Court,643
Immigration Lawyer,VisaApplication,1032,1009,1,Vilage Court,631
Immigration Lawyer,VisaApplication,1002,1009,1,Supreme Court,836
Immigration Lawyer,VisaApplication,1022,1009,1,High Court,179
Immigration Lawyer,Deportation,1040,1009,0,District Court,421
Immigration Lawyer,VisaApplication,1044,1009,0,Vilage Court,223
Immigration Lawyer,Asylum,1034,1009,0,Supreme Court,105
Immigration Lawyer,VisaApplication,1027,1009,1,High Court,815
Immigration Lawyer,VisaApplication,1021,1009,1,District Court,567
Immigration Lawyer,Deportation,1025,1009,0,Vilage Court,998
Immigration Lawyer,Asylum,1041,1009,0,Supreme Court,318
Immigration Lawyer,VisaApplication,1043,1009,1,High Court,199
Immigration Lawyer,VisaApplication,1038,1009,0,District Court,910
Immigration Lawyer,Deportation,1023,1009,1,Vilage Court,632
Immigration Lawyer,Asylum,1018,1009,0,Supreme Court,520
Immigration Lawyer,Asylum,1010,1009,0,High Court,978
Immigration Lawyer,VisaApplication,1032,1009,1,District Court,893
Immigration Lawyer,VisaApplication,1038,1009,0,Vilage Court,600
Immigration Lawyer,VisaApplication,1026,1009,0,Supreme Court,642
Immigration Lawyer,VisaApplication,1011,1009,1,High Court,359
Immigration Lawyer,Asylum,1020,1009,1,District Court,737
Immigration Lawyer,Asylum,1042,1009,1,Vilage Court,827
Immigration Lawyer,VisaApplication,1002,1009,1,Supreme Court,974
Immigration Lawyer,VisaApplication,1032,1009,1,High Court,127
Immigration Lawyer,VisaApplication,1008,1009,1,District Court,966
Immigration Lawyer,VisaApplication,1021,1009,1,Vilage Court,724
Immigration Lawyer,Asylum,1030,1009,0,Supreme Court,421
Immigration Lawyer,Asylum,1034,1009,0,High Court,829
Immigration Lawyer,VisaApplication,1037,1009,0,District Court,789
Immigration Lawyer,Asylum,1010,1009,0,Vilage Court,446
Immigration Lawyer,Deportation,1039,1009,0,Supreme Court,528
Immigration Lawyer,Deportation,1019,1009,0,High Court,734
Immigration Lawyer,Asylum,1009,1009,1,District Court,504
Immigration Lawyer,Deportation,1025,1009,0,Vilage Court,910
Immigration Lawyer,Asylum,1018,1009,0,Supreme Court,996
Immigration Lawyer,Asylum,1041,1009,0,High Court,756
Immigration Lawyer,Deportation,1039,1009,0,District Court,378
Immigration Lawyer,Deportation,1006,1009,0,Vilage Court,224
Immigration Lawyer,Asylum,1020,1009,1,Supreme Court,862
Immigration Lawyer,Deportation,1029,1009,0,High Court,230
Immigration Lawyer,Deportation,1023,1009,1,District Court,647
Immigration Lawyer,VisaApplication,1045,1009,1,Vilage Court,408
Immigration Lawyer,VisaApplication,1005,1009,1,Supreme Court,391
Immigration Lawyer,VisaApplication,1015,1009,0,High Court,232
Immigration Lawyer,Asylum,1010,1009,0,District Court,216
Immigration Lawyer,Deportation,1033,1009,1,Vilage Court,319
Immigration Lawyer,VisaApplication,1027,1009,1,Supreme Court,360
Immigration Lawyer,Deportation,1025,1009,0,High Court,252
Immigration Lawyer,VisaApplication,1017,1009,0,District Court,547
Immigration Lawyer,Deportation,1040,1009,0,Vilage Court,948
Immigration Lawyer,Deportation,1037,1010,1,Supreme Court,929
Immigration Lawyer,Asylum,1023,1010,1,High Court,236
Immigration Lawyer,VisaApplication,1022,1010,1,District Court,890
Immigration Lawyer,Deportation,1005,1010,1,Vilage Court,363
Immigration Lawyer,Deportation,1040,1010,1,Supreme Court,623
Immigration Lawyer,VisaApplication,1052,1010,0,High Court,685
Immigration Lawyer,Deportation,1050,1010,1,District Court,951
Immigration Lawyer,Deportation,1021,1010,1,Vilage Court,206
Immigration Lawyer,VisaApplication,1022,1010,1,Supreme Court,803
Immigration Lawyer,Deportation,1054,1010,1,High Court,617
Immigration Lawyer,Deportation,1033,1010,0,District Court,727
Immigration Lawyer,Asylum,1001,1010,1,Vilage Court,204
Immigration Lawyer,VisaApplication,1014,1010,0,Supreme Court,734
Immigration Lawyer,VisaApplication,1027,1010,0,High Court,740
Immigration Lawyer,Deportation,1054,1010,1,District Court,317
Immigration Lawyer,VisaApplication,1045,1010,1,Vilage Court,750
Immigration Lawyer,Deportation,1005,1010,1,Supreme Court,485
Immigration Lawyer,Deportation,1049,1010,0,High Court,878
Immigration Lawyer,VisaApplication,1009,1010,0,District Court,798
Immigration Lawyer,Deportation,1049,1010,0,Vilage Court,548
Immigration Lawyer,VisaApplication,1017,1010,0,Supreme Court,832
Immigration Lawyer,Deportation,1046,1010,0,High Court,701
Immigration Lawyer,Deportation,1050,1010,1,District Court,772
Immigration Lawyer,Deportation,1028,1010,0,Vilage Court,885
Immigration Lawyer,Deportation,1033,1010,0,Supreme Court,107
Immigration Lawyer,Deportation,1021,1010,1,High Court,659
Immigration Lawyer,VisaApplication,1029,1010,0,District Court,672
Immigration Lawyer,VisaApplication,1030,1010,1,Vilage Court,220
Immigration Lawyer,Deportation,1010,1010,0,Supreme Court,683
Immigration Lawyer,VisaApplication,1029,1010,0,High Court,878
Immigration Lawyer,Asylum,1020,1010,0,District Court,898
Immigration Lawyer,Deportation,1031,1010,0,Vilage Court,720
Immigration Lawyer,Asylum,1042,1010,1,Supreme Court,219
Immigration Lawyer,Deportation,1002,1010,0,High Court,648
Immigration Lawyer,Asylum,1020,1010,0,District Court,327
Immigration Lawyer,VisaApplication,1047,1010,1,Vilage Court,510
Immigration Lawyer,VisaApplication,1041,1010,0,Supreme Court,830
Immigration Lawyer,Asylum,1011,1010,0,High Court,872
Immigration Lawyer,VisaApplication,1003,1010,1,District Court,309
Immigration Lawyer,VisaApplication,1013,1010,0,Vilage Court,260
Immigration Lawyer,Asylum,1007,1010,0,Supreme Court,547
Immigration Lawyer,VisaApplication,1013,1010,0,High Court,347
Immigration Lawyer,VisaApplication,1041,1010,0,District Court,402
Immigration Lawyer,VisaApplication,1009,1010,0,Vilage Court,264
Immigration Lawyer,VisaApplication,1009,1010,0,Supreme Court,586
Immigration Lawyer,Asylum,1036,1010,1,High Court,648
Immigration Lawyer,Deportation,1004,1010,0,District Court,661
Immigration Lawyer,Deportation,1031,1010,0,Vilage Court,753
Immigration Lawyer,VisaApplication,1029,1010,0,Supreme Court,580
Immigration Lawyer,Asylum,1007,1010,0,High Court,182
Immigration Lawyer,Asylum,1036,1010,1,District Court,413
Immigration Lawyer,Deportation,1032,1010,0,Vilage Court,739
Immigration Lawyer,Asylum,1023,1010,1,Supreme Court,894
Immigration Lawyer,VisaApplication,1035,1010,1,High Court,650
Immigration Lawyer,VisaApplication,1014,1010,0,District Court,588
Immigration Lawyer,Deportation,1032,1010,0,Vilage Court,968
Immigration Lawyer,Deportation,1034,1010,1,Supreme Court,670
Immigration Lawyer,VisaApplication,1026,1010,1,High Court,342
Immigration Lawyer,VisaApplication,1047,1010,1,District Court,186
Immigration Lawyer,Asylum,1008,1010,1,Vilage Court,728
Immigration Lawyer,VisaApplication,1045,1010,1,Supreme Court,456
Immigration Lawyer,Deportation,1046,1010,0,High Court,223
Immigration Lawyer,VisaApplication,1012,1010,1,District Court,273
Immigration Lawyer,Asylum,1006,1010,1,Vilage Court,999
Immigration Lawyer,Deportation,1051,1010,1,Supreme Court,720
Immigration Lawyer,Deportation,1002,1010,0,High Court,676
Immigration Lawyer,Asylum,1043,1010,0,District Court,983
Immigration Lawyer,Deportation,1040,1010,1,Vilage Court,531
Immigration Lawyer,Deportation,1037,1010,1,Supreme Court,814
Immigration Lawyer,VisaApplication,1030,1010,1,High Court,117
Immigration Lawyer,Asylum,1018,1010,0,District Court,102
Immigration Lawyer,VisaApplication,1045,1010,1,Vilage Court,288
Immigration Lawyer,Asylum,1023,1010,1,Supreme Court,995
Immigration Lawyer,Asylum,1036,1010,1,High Court,781
Immigration Lawyer,Deportation,1051,1010,1,District Court,307
Immigration Lawyer,Deportation,1034,1010,1,Vilage Court,234
Immigration Lawyer,VisaApplication,1052,1010,0,Supreme Court,246
Immigration Lawyer,Deportation,1040,1010,1,High Court,684
Immigration Lawyer,Asylum,1018,1010,0,District Court,539
Immigration Lawyer,Deportation,1037,1010,1,Vilage Court,233
Immigration Lawyer,VisaApplication,1041,1010,0,Supreme Court,780
Immigration Lawyer,Deportation,1028,1010,0,High Court,567
Immigration Lawyer,Deportation,1021,1010,1,District Court,736
Immigration Lawyer,Deportation,1040,1010,1,Vilage Court,495
Immigration Lawyer,VisaApplication,1022,1010,1,Supreme Court,690
Immigration Lawyer,Asylum,1008,1010,1,High Court,201
Immigration Lawyer,VisaApplication,1048,1010,0,District Court,731
Immigration Lawyer,Asylum,1039,1010,0,Vilage Court,316
Immigration Lawyer,Deportation,1028,1010,0,Supreme Court,777
Immigration Lawyer,Deportation,1025,1010,0,High Court,885
Immigration Lawyer,Deportation,1016,1010,1,District Court,196
Immigration Lawyer,Deportation,1033,1010,0,Vilage Court,775
Immigration Lawyer,Deportation,1054,1010,1,Supreme Court,820
Immigration Lawyer,Asylum,1039,1010,0,High Court,687
Immigration Lawyer,VisaApplication,1047,1010,1,District Court,744
Immigration Lawyer,VisaApplication,1017,1010,0,Vilage Court,373
Immigration Lawyer,Deportation,1051,1010,1,Supreme Court,903
Immigration Lawyer,VisaApplication,1009,1010,0,High Court,439
Immigration Lawyer,Asylum,1023,1010,1,District Court,692
Immigration Lawyer,VisaApplication,1026,1010,1,Vilage Court,966
Immigration Lawyer,VisaApplication,1055,1010,1,Supreme Court,836
Immigration Lawyer,Deportation,1049,1010,0,High Court,874
Immigration Lawyer,Asylum,1007,1010,0,District Court,867
Immigration Lawyer,Asylum,1057,1010,1,Vilage Court,190
Immigration Lawyer,Deportation,1056,1010,1,Supreme Court,734
Immigration Lawyer,Asylum,1024,1010,0,High Court,734
Immigration Lawyer,Asylum,1018,1010,0,District Court,651
Immigration Lawyer,Deportation,1054,1010,1,Vilage Court,873
Immigration Lawyer,Deportation,1005,1010,1,Supreme Court,637
Immigration Lawyer,VisaApplication,1030,1010,1,High Court,365
Immigration Lawyer,Asylum,1042,1010,1,District Court,644
Immigration Lawyer,VisaApplication,1052,1010,0,Vilage Court,491
Immigration Lawyer,Deportation,1056,1010,1,Supreme Court,123
Immigration Lawyer,Deportation,1016,1010,1,High Court,417
Immigration Lawyer,Asylum,1011,1010,0,District Court,239
Immigration Lawyer,VisaApplication,1055,1010,1,Vilage Court,386
Immigration Lawyer,Deportation,1025,1010,0,Supreme Court,306
Immigration Lawyer,Asylum,1001,1010,1,High Court,502
Immigration Lawyer,Asylum,1038,1010,0,District Court,527
Immigration Lawyer,VisaApplication,1014,1010,0,Vilage Court,554
Immigration Lawyer,VisaApplication,1053,1010,0,Supreme Court,462
Immigration Lawyer,Deportation,1002,1010,0,High Court,233
Immigration Lawyer,VisaApplication,1053,1010,0,District Court,579
Immigration Lawyer,VisaApplication,1030,1010,1,Vilage Court,636
Immigration Lawyer,Deportation,1019,1010,0,Supreme Court,300
Immigration Lawyer,Asylum,1006,1010,1,High Court,292
Immigration Lawyer,Deportation,1046,1010,0,District Court,250
Immigration Lawyer,Asylum,1043,1010,0,Vilage Court,578
Immigration Lawyer,VisaApplication,1052,1010,0,Supreme Court,983
Immigration Lawyer,Asylum,1024,1010,0,High Court,382
Immigration Lawyer,Deportation,1050,1010,1,District Court,544
Immigration Lawyer,Deportation,1025,1010,0,Vilage Court,400
Immigration Lawyer,Asylum,1018,1010,0,Supreme Court,833
Immigration Lawyer,VisaApplication,1012,1010,1,High Court,394
Immigration Lawyer,Asylum,1038,1010,0,District Court,875
Immigration Lawyer,VisaApplication,1003,1010,1,Vilage Court,885
Immigration Lawyer,Deportation,1032,1010,0,Supreme Court,912
Immigration Lawyer,VisaApplication,1012,1010,1,High Court,248
Immigration Lawyer,Asylum,1007,1010,0,District Court,437
Immigration Lawyer,Deportation,1034,1010,1,Vilage Court,247
Immigration Lawyer,Deportation,1015,1010,0,Supreme Court,117
Immigration Lawyer,Asylum,1011,1010,0,High Court,460
Immigration Lawyer,Deportation,1056,1010,1,District Court,555
Immigration Lawyer,Deportation,1028,1010,0,Vilage Court,210
Immigration Lawyer,Deportation,1033,1010,0,Supreme Court,525
Immigration Lawyer,Deportation,1010,1010,0,High Court,769
Immigration Lawyer,Asylum,1039,1010,0,District Court,468
Immigration Lawyer,Asylum,1042,1010,1,Vilage Court,996
Immigration Lawyer,VisaApplication,1055,1010,1,Supreme Court,376
Immigration Lawyer,Deportation,1005,1010,1,High Court,572
Immigration Lawyer,VisaApplication,1044,1010,0,District Court,417
Immigration Lawyer,VisaApplication,1027,1010,0,Vilage Court,953
Immigration Lawyer,VisaApplication,1053,1010,0,Supreme Court,665
Immigration Lawyer,Asylum,1001,1010,1,High Court,927
Immigration Lawyer,Asylum,1006,1010,1,District Court,189
Immigration Lawyer,Asylum,1008,1010,1,Vilage Court,440
Immigration Lawyer,Asylum,1057,1010,1,Supreme Court,135
Immigration Lawyer,Deportation,1016,1010,1,High Court,627
Immigration Lawyer,VisaApplication,1014,1010,0,District Court,261
Immigration Lawyer,Asylum,1042,1010,1,Vilage Court,655
Immigration Lawyer,Deportation,1049,1010,0,Supreme Court,516
Immigration Lawyer,Deportation,1004,1010,0,High Court,798
Immigration Lawyer,Deportation,1050,1010,1,District Court,746
Immigration Lawyer,Asylum,1038,1010,0,Vilage Court,576
Immigration Lawyer,VisaApplication,1029,1010,0,Supreme Court,188
Immigration Lawyer,VisaApplication,1027,1010,0,High Court,754
Immigration Lawyer,Deportation,1056,1010,1,District Court,922
Immigration Lawyer,Deportation,1010,1010,0,Vilage Court,548
Immigration Lawyer,Deportation,1015,1010,0,Supreme Court,860
Immigration Lawyer,VisaApplication,1047,1010,1,High Court,396
Immigration Lawyer,Asylum,1036,1010,1,District Court,362
Immigration Lawyer,VisaApplication,1044,1010,0,Vilage Court,914
Immigration Lawyer,VisaApplication,1035,1010,1,Supreme Court,374
Immigration Lawyer,Asylum,1038,1010,0,High Court,683
Immigration Lawyer,VisaApplication,1035,1010,1,District Court,651
Immigration Lawyer,Deportation,1037,1010,1,Vilage Court,985
Immigration Lawyer,Deportation,1004,1010,0,Supreme Court,441
Immigration Lawyer,Asylum,1039,1010,0,High Court,884
Immigration Lawyer,VisaApplication,1013,1010,0,District Court,668
Immigration Lawyer,VisaApplication,1041,1010,0,Vilage Court,479
Immigration Lawyer,VisaApplication,1027,1010,0,Supreme Court,603
Immigration Lawyer,Deportation,1034,1010,1,High Court,671
Immigration Lawyer,Asylum,1057,1010,1,District Court,103
Immigration Lawyer,Deportation,1019,1010,0,Vilage Court,637
Immigration Lawyer,Deportation,1051,1010,1,Supreme Court,323
Immigration Lawyer,VisaApplication,1003,1010,1,High Court,550
Immigration Lawyer,Deportation,1019,1010,0,District Court,324
Immigration Lawyer,Asylum,1043,1010,0,Vilage Court,726
Immigration Lawyer,VisaApplication,1026,1010,1,Supreme Court,841
Immigration Lawyer,Asylum,1020,1010,0,High Court,585
Immigration Lawyer,VisaApplication,1035,1010,1,District Court,151
Immigration Lawyer,Deportation,1010,1010,0,Vilage Court,336
Immigration Lawyer,Asylum,1024,1010,0,Supreme Court,727
Immigration Lawyer,Asylum,1006,1010,1,High Court,671
Immigration Lawyer,Deportation,1019,1010,0,District Court,321
Immigration Lawyer,Asylum,1008,1010,1,Vilage Court,914
Immigration Lawyer,VisaApplication,1013,1010,0,Supreme Court,419
Immigration Lawyer,VisaApplication,1003,1010,1,High Court,177
Immigration Lawyer,Deportation,1004,1010,0,District Court,335
Immigration Lawyer,VisaApplication,1022,1010,1,Vilage Court,986
Immigration Lawyer,VisaApplication,1055,1010,1,Supreme Court,251
Immigration Lawyer,Deportation,1046,1010,0,High Court,600
Immigration Lawyer,Deportation,1032,1010,0,District Court,547
Immigration Lawyer,VisaApplication,1017,1010,0,Vilage Court,230
Immigration Lawyer,VisaApplication,1017,1010,0,Supreme Court,846
Immigration Lawyer,Deportation,1016,1010,1,High Court,306
Immigration Lawyer,Deportation,1025,1010,0,District Court,651
Immigration Lawyer,VisaApplication,1026,1010,1,Vilage Court,466
Immigration Lawyer,Deportation,1002,1010,0,Supreme Court,449
Immigration Lawyer,VisaApplication,1053,1010,0,High Court,359
Immigration Lawyer,VisaApplication,1048,1010,0,District Court,743
Immigration Lawyer,Asylum,1020,1010,0,Vilage Court,457
Immigration Lawyer,VisaApplication,1048,1010,0,Supreme Court,321
Immigration Lawyer,Deportation,1031,1010,0,High Court,502
Immigration Lawyer,Deportation,1015,1010,0,District Court,524
Immigration Lawyer,Asylum,1024,1010,0,Vilage Court,114
Immigration Lawyer,VisaApplication,1048,1010,0,Supreme Court,893
Immigration Lawyer,Deportation,1015,1010,0,High Court,427
Immigration Lawyer,Asylum,1011,1010,0,District Court,310
Immigration Lawyer,VisaApplication,1044,1010,0,Vilage Court,502
Immigration Lawyer,Deportation,1031,1010,0,Supreme Court,791
Immigration Lawyer,Asylum,1043,1010,0,High Court,255
Immigration Lawyer,Deportation,1021,1010,1,District Court,805
Immigration Lawyer,Asylum,1001,1010,1,Vilage Court,960
Immigration Lawyer,VisaApplication,1012,1010,1,Supreme Court,754
Immigration Lawyer,Asylum,1057,1010,1,High Court,347
Immigration Lawyer,VisaApplication,1045,1010,1,District Court,627
Immigration Lawyer,VisaApplication,1044,1010,0,Vilage Court,463
