Specialization,Case Type,Case Number,Lawyer ID,Win/Lose
Family Lawyer,ChildCustody,1010,1001,Lawyer4,0
Immigration Lawyer,Deportation,1028,1010,0
Business Lawyer,IntellectualProperty,1038,1013,1
Criminal Lawyer,Robbery,1001,Lawyer2,1000,1
Criminal Lawyer,Assault,1010,1001,Lawyer1,0
Immigration Lawyer,Asylum,1013,1001,Lawyer8,0
Tax Lawyer,TaxFraud,1001,Lawyer3,1017,1
Business Lawyer,ContractDispute,1048,1012,0
Tax Lawyer,IRSAudit,1022,1018,1
Criminal Lawyer,Assault,1016,1000,0
Business Lawyer,ContractDispute,1001,Lawyer1,1012,0
Criminal Lawyer,Drug,1022,1000,0
Family Lawyer,Adoption,1020,1001,Lawyer6,0
Family Lawyer,ChildCustody,1019,1001,Lawyer6,0
Immigration Lawyer,Asylum,1031,1009,1
Business Lawyer,IntellectualProperty,1042,1012,1
Tax Lawyer,TaxFraud,1012,1016,1
Immigration Lawyer,Deportation,1021,1010,1
Family Lawyer,ChildCustody,1014,1001,Lawyer5,1
Tax Lawyer,TaxFraud,1013,1018,1
Family Lawyer,Adoption,1033,1001,Lawyer4,1
Criminal Lawyer,Drug,1023,1001,Lawyer1,0
Business Lawyer,IntellectualProperty,1026,1012,1
Immigration Lawyer,Deportation,1001,Lawyer3,1001,Lawyer8,1
Tax Lawyer,TaxFraud,1012,1017,0
Family Lawyer,Adoption,1023,1001,Lawyer6,1
Business Lawyer,IntellectualProperty,1025,1013,1
Criminal Lawyer,Drug,1037,1001,Lawyer2,1
Business Lawyer,BusinessFraud,1012,1012,0
Criminal Lawyer,Robbery,1031,1000,1
Criminal Lawyer,Robbery,1001,Lawyer6,1001,Lawyer1,1
Tax Lawyer,TaxFraud,1024,1018,1
Immigration Lawyer,Deportation,1035,1009,0
Business Lawyer,BusinessFraud,1018,1012,0
Tax Lawyer,TaxFraud,1012,1017,0
Criminal Lawyer,Murder,1025,1001,Lawyer2,1
Business Lawyer,IntellectualProperty,1047,1014,0
Business Lawyer,BusinessFraud,1050,1012,1
Tax Lawyer,TaxFraud,1001,Lawyer7,1016,0
Business Lawyer,BusinessFraud,1028,1013,0
Immigration Lawyer,Deportation,1001,Lawyer4,1001,Lawyer8,0
Immigration Lawyer,Asylum,1025,1001,Lawyer8,0
Family Lawyer,Divorce,1034,1001,Lawyer4,1
Family Lawyer,Divorce,1001,Lawyer2,1001,Lawyer4,1
Family Lawyer,Adoption,1028,1001,Lawyer4,1
Tax Lawyer,TaxFraud,1009,1017,0
Tax Lawyer,TaxEvasion,1031,1019,0
Tax Lawyer,IRSAudit,1027,1017,0
Criminal Lawyer,Burglary,1021,1000,0
Criminal Lawyer,Burglary,1001,Lawyer8,1001,Lawyer1,1
Tax Lawyer,IRSAudit,1016,1016,0
Business Lawyer,ContractDispute,1045,1014,0
Family Lawyer,ChildCustody,1015,1001,Lawyer6,1
Immigration Lawyer,VisaApplication,1016,1001,Lawyer8,1
Business Lawyer,IntellectualProperty,1009,1014,1
Business Lawyer,IntellectualProperty,1021,1014,1
Family Lawyer,ChildCustody,1014,1001,Lawyer6,0
Family Lawyer,ChildCustody,1013,1001,Lawyer6,1
Business Lawyer,BusinessFraud,1036,1014,1
Tax Lawyer,TaxEvasion,1031,1019,0
Criminal Lawyer,Drug,1001,Lawyer4,1001,Lawyer2,0
Business Lawyer,ContractDispute,1030,1012,0
Tax Lawyer,TaxFraud,1019,1017,0
Business Lawyer,ContractDispute,1001,Lawyer1,1013,1
Tax Lawyer,TaxFraud,1021,1017,0
Family Lawyer,Divorce,1001,Lawyer3,1001,Lawyer5,0
Family Lawyer,Divorce,1001,Lawyer3,1001,Lawyer5,0
Criminal Lawyer,Burglary,1024,1001,Lawyer1,0
Tax Lawyer,TaxFraud,1054,1016,0
Business Lawyer,IntellectualProperty,1001,Lawyer2,1012,1
Tax Lawyer,IRSAudit,1001,Lawyer6,1016,1
Criminal Lawyer,Robbery,1028,1001,Lawyer2,1
Tax Lawyer,IRSAudit,1037,1016,1
Family Lawyer,ChildCustody,1018,1001,Lawyer6,1
Tax Lawyer,IRSAudit,1009,1019,1
Tax Lawyer,TaxFraud,1001,Lawyer3,1017,1
Criminal Lawyer,Drug,1023,1000,0
Criminal Lawyer,Burglary,1030,1000,0
Immigration Lawyer,Deportation,1040,1010,1
Immigration Lawyer,VisaApplication,1012,1001,Lawyer8,0
Family Lawyer,Divorce,1009,1001,Lawyer6,1
Business Lawyer,ContractDispute,1046,1013,0
Business Lawyer,IntellectualProperty,1010,1012,0
Business Lawyer,BusinessFraud,1028,1013,0
Family Lawyer,Adoption,1024,1001,Lawyer4,0
Criminal Lawyer,Murder,1037,1000,0
Criminal Lawyer,Assault,1039,1001,Lawyer2,0
Tax Lawyer,TaxFraud,1033,1016,1
Business Lawyer,ContractDispute,1043,1014,1
Family Lawyer,Divorce,1032,1001,Lawyer4,1
Business Lawyer,IntellectualProperty,1030,1014,0
Immigration Lawyer,Deportation,1025,1009,0
Tax Lawyer,IRSAudit,1024,1016,1
Family Lawyer,Adoption,1001,Lawyer4,1001,Lawyer4,0
Immigration Lawyer,VisaApplication,1022,1010,1
Criminal Lawyer,Assault,1027,1001,Lawyer2,0
Immigration Lawyer,Asylum,1001,Lawyer8,1010,1
Criminal Lawyer,Robbery,1030,1001,Lawyer2,1
Immigration Lawyer,VisaApplication,1027,1009,1
Immigration Lawyer,VisaApplication,1048,1010,0
Tax Lawyer,IRSAudit,1001,Lawyer1,1019,0
Tax Lawyer,IRSAudit,1019,1018,1
Business Lawyer,BusinessFraud,1051,1012,1
Business Lawyer,BusinessFraud,1049,1012,0
Business Lawyer,ContractDispute,1015,1014,1
Criminal Lawyer,Robbery,1016,1001,Lawyer2,0
Tax Lawyer,TaxFraud,1013,1018,1
Immigration Lawyer,Deportation,1031,1001,Lawyer8,1
Tax Lawyer,IRSAudit,1026,1016,0
Business Lawyer,IntellectualProperty,1001,Lawyer7,1014,1
Business Lawyer,BusinessFraud,1018,1012,0
Family Lawyer,Adoption,1029,1001,Lawyer4,1
Tax Lawyer,TaxFraud,1009,1016,0
Criminal Lawyer,Murder,1034,1001,Lawyer2,1
Immigration Lawyer,Deportation,1029,1009,0
Immigration Lawyer,Asylum,1039,1010,0
Family Lawyer,Adoption,1009,1001,Lawyer4,0
Criminal Lawyer,Robbery,1026,1000,0
Business Lawyer,IntellectualProperty,1030,1014,0
Criminal Lawyer,Murder,1001,Lawyer4,1001,Lawyer1,1
Family Lawyer,Divorce,1016,1001,Lawyer5,1
Tax Lawyer,IRSAudit,1001,Lawyer2,1018,0
Business Lawyer,IntellectualProperty,1001,Lawyer4,1014,0
Criminal Lawyer,Robbery,1028,1001,Lawyer2,1
Immigration Lawyer,Deportation,1028,1010,0
Business Lawyer,IntellectualProperty,1051,1014,1
Family Lawyer,Divorce,1035,1001,Lawyer4,0
Tax Lawyer,TaxFraud,1031,1016,1
Business Lawyer,BusinessFraud,1051,1012,1
Tax Lawyer,TaxFraud,1015,1019,0
Immigration Lawyer,VisaApplication,1028,1009,0
Business Lawyer,ContractDispute,1015,1013,1
Criminal Lawyer,Robbery,1019,1001,Lawyer1,0
Criminal Lawyer,Drug,1001,Lawyer4,1001,Lawyer2,0
Tax Lawyer,TaxFraud,1011,1019,1
Immigration Lawyer,Deportation,1025,1010,0
Business Lawyer,BusinessFraud,1038,1014,1
Tax Lawyer,TaxFraud,1010,1018,1
Tax Lawyer,TaxFraud,1001,Lawyer8,1018,0
Immigration Lawyer,Asylum,1026,1001,Lawyer8,1
Tax Lawyer,TaxEvasion,1027,1016,1
Immigration Lawyer,VisaApplication,1032,1009,1
Tax Lawyer,TaxFraud,1010,1017,0
Business Lawyer,ContractDispute,1047,1012,0
Immigration Lawyer,Deportation,1012,1009,1
Immigration Lawyer,VisaApplication,1037,1009,0
Criminal Lawyer,Robbery,1019,1001,Lawyer1,0
Criminal Lawyer,Murder,1041,1001,Lawyer2,0
Family Lawyer,Adoption,1001,Lawyer4,1001,Lawyer6,0
Immigration Lawyer,VisaApplication,1001,Lawyer4,1009,1
Criminal Lawyer,Burglary,1024,1001,Lawyer1,0
Criminal Lawyer,Burglary,1001,Lawyer7,1001,Lawyer1,0
Family Lawyer,ChildCustody,1001,Lawyer4,1001,Lawyer5,1
Criminal Lawyer,Drug,1017,1000,1
Criminal Lawyer,Drug,1023,1000,0
Immigration Lawyer,Deportation,1016,1010,1
Business Lawyer,BusinessFraud,1037,1012,0
Business Lawyer,ContractDispute,1042,1013,0
Business Lawyer,IntellectualProperty,1054,1012,0
Criminal Lawyer,Murder,1001,Lawyer4,1000,0
Business Lawyer,IntellectualProperty,1010,1012,0
Criminal Lawyer,Murder,1033,1000,0
Business Lawyer,IntellectualProperty,1001,Lawyer2,1014,1
Immigration Lawyer,Deportation,1021,1001,Lawyer8,1
Tax Lawyer,IRSAudit,1001,Lawyer2,1019,1
Business Lawyer,IntellectualProperty,1025,1012,1
Business Lawyer,BusinessFraud,1023,1014,0
Tax Lawyer,IRSAudit,1015,1017,1
Family Lawyer,ChildCustody,1015,1001,Lawyer5,1
Tax Lawyer,TaxFraud,1015,1019,0
Tax Lawyer,TaxFraud,1054,1016,0
Criminal Lawyer,Murder,1023,1001,Lawyer2,0
Criminal Lawyer,Drug,1027,1000,0
Family Lawyer,Adoption,1028,1001,Lawyer4,1
Business Lawyer,BusinessFraud,1028,1013,0
Tax Lawyer,TaxFraud,1001,Lawyer2,1016,0
Business Lawyer,BusinessFraud,1057,1014,1
Immigration Lawyer,Deportation,1033,1010,0
Criminal Lawyer,Assault,1001,Lawyer5,1001,Lawyer2,1
Family Lawyer,ChildCustody,1027,1001,Lawyer6,1
Tax Lawyer,IRSAudit,1001,Lawyer4,1016,0
Tax Lawyer,TaxEvasion,1001,Lawyer6,1017,0
Business Lawyer,ContractDispute,1040,1012,0
Tax Lawyer,TaxEvasion,1010,1019,1
Business Lawyer,IntellectualProperty,1001,Lawyer2,1012,1
Criminal Lawyer,Burglary,1029,1001,Lawyer1,0
Tax Lawyer,IRSAudit,1001,Lawyer3,1016,0
Immigration Lawyer,VisaApplication,1001,Lawyer8,1001,Lawyer8,1
Business Lawyer,BusinessFraud,1013,1013,0
Business Lawyer,ContractDispute,1046,1013,0
Business Lawyer,ContractDispute,1001,Lawyer7,1013,1
Business Lawyer,BusinessFraud,1001,Lawyer7,1012,0
Immigration Lawyer,Asylum,1018,1009,0
Immigration Lawyer,VisaApplication,1011,1009,1
Immigration Lawyer,Deportation,1054,1010,1
Immigration Lawyer,Deportation,1001,Lawyer7,1001,Lawyer8,0
Immigration Lawyer,VisaApplication,1001,Lawyer8,1009,1
Criminal Lawyer,Robbery,1012,1000,1
Business Lawyer,BusinessFraud,1023,1014,0
Immigration Lawyer,Asylum,1039,1010,0
Tax Lawyer,TaxFraud,1001,Lawyer5,1017,0
Immigration Lawyer,VisaApplication,1001,Lawyer8,1009,1
Business Lawyer,BusinessFraud,1012,1013,1
Business Lawyer,ContractDispute,1001,Lawyer5,1014,1
Criminal Lawyer,Burglary,1017,1001,Lawyer2,1
Criminal Lawyer,Assault,1001,Lawyer7,1000,1
Family Lawyer,Adoption,1001,Lawyer6,1001,Lawyer6,1
Tax Lawyer,TaxFraud,1024,1019,1
Business Lawyer,ContractDispute,1043,1014,1
Family Lawyer,ChildCustody,1015,1001,Lawyer6,1
Business Lawyer,IntellectualProperty,1032,1014,1
Immigration Lawyer,Deportation,1001,Lawyer5,1001,Lawyer8,1
Family Lawyer,Divorce,1023,1001,Lawyer5,1
Criminal Lawyer,Drug,1037,1001,Lawyer2,1
Family Lawyer,Divorce,1010,1001,Lawyer6,1
Criminal Lawyer,Assault,1011,1001,Lawyer2,1
Tax Lawyer,TaxEvasion,1021,1018,0
Business Lawyer,IntellectualProperty,1001,Lawyer7,1014,1
Business Lawyer,BusinessFraud,1009,1013,0
Business Lawyer,IntellectualProperty,1022,1014,0
Tax Lawyer,TaxFraud,1001,Lawyer7,1017,1
Criminal Lawyer,Murder,1012,1001,Lawyer2,1
Immigration Lawyer,VisaApplication,1045,1009,1
Criminal Lawyer,Murder,1001,Lawyer3,1000,0
Family Lawyer,Divorce,1027,1001,Lawyer5,1
Criminal Lawyer,Burglary,1001,Lawyer7,1001,Lawyer1,0
Business Lawyer,BusinessFraud,1022,1012,0
Criminal Lawyer,Burglary,1001,Lawyer7,1001,Lawyer1,0
Criminal Lawyer,Burglary,1035,1001,Lawyer2,0
Immigration Lawyer,Deportation,1018,1001,Lawyer8,1
Business Lawyer,IntellectualProperty,1046,1014,1
Tax Lawyer,TaxFraud,1014,1017,0
Immigration Lawyer,VisaApplication,1014,1001,Lawyer8,1
Tax Lawyer,TaxFraud,1054,1016,0
Immigration Lawyer,Asylum,1030,1001,Lawyer8,1
Business Lawyer,BusinessFraud,1032,1013,1
Family Lawyer,Divorce,1001,Lawyer7,1001,Lawyer6,1
Business Lawyer,IntellectualProperty,1025,1013,1
Business Lawyer,ContractDispute,1028,1014,1
Business Lawyer,BusinessFraud,1009,1012,0
Criminal Lawyer,Murder,1033,1000,0
Criminal Lawyer,Drug,1032,1001,Lawyer2,0
Business Lawyer,BusinessFraud,1053,1014,0
Criminal Lawyer,Drug,1018,1001,Lawyer1,0
Business Lawyer,BusinessFraud,1047,1013,1
Immigration Lawyer,VisaApplication,1047,1010,1
Business Lawyer,BusinessFraud,1036,1014,1
Immigration Lawyer,Deportation,1001,Lawyer3,1001,Lawyer8,1
Tax Lawyer,IRSAudit,1052,1016,1
Tax Lawyer,IRSAudit,1025,1017,0
Immigration Lawyer,Asylum,1026,1001,Lawyer8,1
Immigration Lawyer,Deportation,1033,1009,1
Immigration Lawyer,VisaApplication,1017,1010,0
Criminal Lawyer,Assault,1001,Lawyer5,1001,Lawyer2,1
Criminal Lawyer,Burglary,1024,1001,Lawyer1,0
Immigration Lawyer,Deportation,1051,1010,1
Business Lawyer,BusinessFraud,1031,1013,0
Business Lawyer,IntellectualProperty,1033,1012,1
Business Lawyer,ContractDispute,1045,1014,0
Immigration Lawyer,Asylum,1025,1001,Lawyer8,0
Tax Lawyer,IRSAudit,1015,1017,1
Business Lawyer,IntellectualProperty,1024,1012,0
Tax Lawyer,IRSAudit,1030,1016,0
Criminal Lawyer,Burglary,1042,1001,Lawyer2,1
Business Lawyer,IntellectualProperty,1001,Lawyer7,1014,1
Immigration Lawyer,VisaApplication,1001,Lawyer5,1009,1
Business Lawyer,ContractDispute,1043,1014,1
Tax Lawyer,IRSAudit,1015,1018,1
Immigration Lawyer,VisaApplication,1009,1010,0
Family Lawyer,Divorce,1022,1001,Lawyer5,0
Criminal Lawyer,Burglary,1001,Lawyer8,1000,0
Tax Lawyer,IRSAudit,1023,1018,0
Criminal Lawyer,Burglary,1001,Lawyer8,1001,Lawyer1,1
Tax Lawyer,TaxEvasion,1042,1016,0
Tax Lawyer,TaxFraud,1021,1016,1
Tax Lawyer,IRSAudit,1030,1016,0
Criminal Lawyer,Assault,1001,Lawyer2,1001,Lawyer1,0
Family Lawyer,Adoption,1017,1001,Lawyer6,0
Business Lawyer,BusinessFraud,1016,1012,1
Business Lawyer,ContractDispute,1033,1013,0
Tax Lawyer,TaxFraud,1023,1019,0
Business Lawyer,ContractDispute,1001,Lawyer6,1013,0
Family Lawyer,ChildCustody,1010,1001,Lawyer5,0
Immigration Lawyer,VisaApplication,1021,1009,1
Business Lawyer,ContractDispute,1033,1014,0
Family Lawyer,Adoption,1024,1001,Lawyer5,0
Business Lawyer,BusinessFraud,1056,1014,0
Immigration Lawyer,Asylum,1036,1009,0
Immigration Lawyer,Deportation,1001,Lawyer1,1001,Lawyer8,0
Tax Lawyer,IRSAudit,1028,1017,1
Immigration Lawyer,Deportation,1021,1001,Lawyer8,1
Business Lawyer,ContractDispute,1033,1014,0
Business Lawyer,BusinessFraud,1029,1013,1
Immigration Lawyer,Asylum,1023,1010,1
Family Lawyer,Adoption,1026,1001,Lawyer5,1
Criminal Lawyer,Burglary,1001,Lawyer1,1000,1
Business Lawyer,BusinessFraud,1038,1014,1
Tax Lawyer,IRSAudit,1040,1016,1
Business Lawyer,BusinessFraud,1018,1013,0
Business Lawyer,ContractDispute,1025,1014,1
Immigration Lawyer,VisaApplication,1026,1010,1
Business Lawyer,ContractDispute,1001,Lawyer3,1013,0
Criminal Lawyer,Drug,1015,1001,Lawyer2,1
Immigration Lawyer,Deportation,1017,1001,Lawyer8,0
Criminal Lawyer,Assault,1001,Lawyer2,1001,Lawyer1,0
Immigration Lawyer,VisaApplication,1055,1010,1
Business Lawyer,IntellectualProperty,1009,1014,1
Immigration Lawyer,Deportation,1049,1010,0
Criminal Lawyer,Robbery,1035,1000,0
Business Lawyer,ContractDispute,1048,1013,0
Immigration Lawyer,Asylum,1001,Lawyer7,1010,0
Tax Lawyer,IRSAudit,1017,1016,0
Business Lawyer,ContractDispute,1039,1013,1
Immigration Lawyer,Asylum,1057,1010,1
Family Lawyer,Adoption,1030,1001,Lawyer4,1
Business Lawyer,BusinessFraud,1040,1014,1
Immigration Lawyer,Asylum,1001,Lawyer1,1009,0
Criminal Lawyer,Assault,1001,Lawyer5,1001,Lawyer1,1
Tax Lawyer,TaxFraud,1012,1019,1
Business Lawyer,IntellectualProperty,1011,1013,1
Criminal Lawyer,Assault,1001,Lawyer2,1001,Lawyer1,0
Criminal Lawyer,Assault,1001,Lawyer6,1001,Lawyer2,0
Business Lawyer,IntellectualProperty,1030,1013,0
Business Lawyer,BusinessFraud,1045,1012,0
Tax Lawyer,IRSAudit,1028,1019,1
Criminal Lawyer,Assault,1032,1000,1
Family Lawyer,Adoption,1028,1001,Lawyer5,1
Tax Lawyer,IRSAudit,1023,1018,0
Tax Lawyer,IRSAudit,1015,1018,1
Family Lawyer,Divorce,1011,1001,Lawyer6,1
Tax Lawyer,TaxEvasion,1014,1018,1
Tax Lawyer,TaxFraud,1031,1016,1
Family Lawyer,Adoption,1028,1001,Lawyer5,1
Immigration Lawyer,VisaApplication,1001,Lawyer4,1009,1
Criminal Lawyer,Drug,1033,1001,Lawyer2,0
Tax Lawyer,IRSAudit,1001,Lawyer6,1016,1
Business Lawyer,ContractDispute,1024,1013,1
Family Lawyer,Adoption,1026,1001,Lawyer5,1
Family Lawyer,ChildCustody,1014,1001,Lawyer5,1
Tax Lawyer,TaxFraud,1021,1019,0
Immigration Lawyer,Deportation,1056,1010,1
Business Lawyer,BusinessFraud,1001,Lawyer4,1013,0
Tax Lawyer,TaxFraud,1001,Lawyer7,1016,0
Immigration Lawyer,Asylum,1024,1010,0
Criminal Lawyer,Murder,1001,Lawyer1,1001,Lawyer1,1
Business Lawyer,ContractDispute,1015,1013,1
Business Lawyer,BusinessFraud,1011,1014,1
Tax Lawyer,IRSAudit,1020,1016,0
Immigration Lawyer,Asylum,1018,1010,0
Criminal Lawyer,Robbery,1010,1001,Lawyer2,1
Family Lawyer,Adoption,1023,1001,Lawyer6,1
Immigration Lawyer,Deportation,1011,1001,Lawyer8,1
Family Lawyer,ChildCustody,1015,1001,Lawyer5,1
Immigration Lawyer,Deportation,1054,1010,1
Immigration Lawyer,Asylum,1025,1001,Lawyer8,0
Business Lawyer,BusinessFraud,1038,1014,1
Family Lawyer,Divorce,1040,1001,Lawyer4,1
Family Lawyer,Adoption,1029,1001,Lawyer4,1
Business Lawyer,BusinessFraud,1011,1014,1
Immigration Lawyer,Deportation,1001,Lawyer4,1001,Lawyer8,0
Criminal Lawyer,Robbery,1016,1001,Lawyer2,0
Criminal Lawyer,Assault,1001,Lawyer6,1000,1
Immigration Lawyer,Deportation,1001,Lawyer5,1010,1
Tax Lawyer,TaxFraud,1012,1018,0
Family Lawyer,Divorce,1023,1001,Lawyer4,0
Criminal Lawyer,Assault,1001,Lawyer8,1001,Lawyer2,0
Family Lawyer,Adoption,1001,Lawyer4,1001,Lawyer4,0
Tax Lawyer,TaxEvasion,1045,1016,0
Criminal Lawyer,Burglary,1014,1001,Lawyer1,0
Family Lawyer,Divorce,1001,Lawyer3,1001,Lawyer6,0
Criminal Lawyer,Drug,1015,1001,Lawyer2,1
Immigration Lawyer,VisaApplication,1030,1010,1
Criminal Lawyer,Robbery,1001,Lawyer2,1000,1
Immigration Lawyer,Asylum,1001,Lawyer1,1009,0
Tax Lawyer,TaxFraud,1001,Lawyer4,1019,1
Criminal Lawyer,Robbery,1031,1000,1
Criminal Lawyer,Assault,1001,Lawyer7,1000,1
Immigration Lawyer,Asylum,1042,1010,1
Immigration Lawyer,Asylum,1030,1001,Lawyer8,1
Business Lawyer,BusinessFraud,1022,1013,1
Business Lawyer,ContractDispute,1021,1012,0
Tax Lawyer,TaxEvasion,1027,1016,1
Tax Lawyer,IRSAudit,1015,1016,1
Business Lawyer,BusinessFraud,1012,1013,1
Immigration Lawyer,Asylum,1014,1009,0
Criminal Lawyer,Drug,1020,1001,Lawyer1,0
Tax Lawyer,IRSAudit,1009,1019,1
Tax Lawyer,TaxEvasion,1021,1018,0
Tax Lawyer,IRSAudit,1028,1019,1
Tax Lawyer,TaxEvasion,1053,1016,1
Tax Lawyer,TaxFraud,1016,1017,0
Tax Lawyer,IRSAudit,1023,1017,1
Business Lawyer,IntellectualProperty,1001,Lawyer2,1014,1
Criminal Lawyer,Assault,1001,Lawyer8,1001,Lawyer2,0
Family Lawyer,Adoption,1028,1001,Lawyer4,1
Business Lawyer,IntellectualProperty,1001,Lawyer3,1012,0
Tax Lawyer,IRSAudit,1001,Lawyer6,1019,1
Business Lawyer,ContractDispute,1043,1014,1
Immigration Lawyer,VisaApplication,1052,1010,0
Criminal Lawyer,Assault,1013,1001,Lawyer1,0
Criminal Lawyer,Assault,1001,Lawyer5,1001,Lawyer2,1
Business Lawyer,ContractDispute,1048,1014,0
Business Lawyer,BusinessFraud,1009,1013,0
Immigration Lawyer,Asylum,1030,1009,0
Family Lawyer,Adoption,1001,Lawyer1,1001,Lawyer6,1
Business Lawyer,IntellectualProperty,1011,1013,1
Business Lawyer,IntellectualProperty,1021,1014,1
Business Lawyer,BusinessFraud,1037,1014,1
Family Lawyer,Divorce,1014,1001,Lawyer4,0
Immigration Lawyer,Deportation,1056,1010,1
Business Lawyer,ContractDispute,1001,Lawyer1,1014,1
Tax Lawyer,IRSAudit,1001,Lawyer6,1019,1
Business Lawyer,ContractDispute,1033,1013,0
Immigration Lawyer,Deportation,1016,1010,1
Business Lawyer,BusinessFraud,1016,1012,1
Tax Lawyer,TaxEvasion,1018,1017,0
Family Lawyer,ChildCustody,1011,1001,Lawyer4,0
Immigration Lawyer,Asylum,1011,1010,0
Business Lawyer,IntellectualProperty,1036,1012,0
Tax Lawyer,TaxFraud,1001,Lawyer7,1019,1
Immigration Lawyer,VisaApplication,1001,Lawyer5,1009,1
Tax Lawyer,IRSAudit,1001,Lawyer1,1018,1
Family Lawyer,Divorce,1001,Lawyer8,1001,Lawyer4,0
Tax Lawyer,TaxEvasion,1001,Lawyer5,1019,0
Tax Lawyer,IRSAudit,1025,1018,0
Tax Lawyer,TaxFraud,1036,1016,0
Tax Lawyer,TaxEvasion,1027,1019,1
Criminal Lawyer,Murder,1038,1000,0
Family Lawyer,Divorce,1022,1001,Lawyer4,1
Business Lawyer,BusinessFraud,1018,1013,0
Immigration Lawyer,Deportation,1001,Lawyer7,1001,Lawyer8,0
Family Lawyer,ChildCustody,1037,1001,Lawyer4,1
Family Lawyer,Adoption,1001,Lawyer6,1001,Lawyer6,1
Tax Lawyer,IRSAudit,1040,1016,1
Immigration Lawyer,VisaApplication,1055,1010,1
Family Lawyer,ChildCustody,1001,Lawyer5,1001,Lawyer6,0
Tax Lawyer,TaxEvasion,1013,1019,0
Family Lawyer,ChildCustody,1017,1001,Lawyer5,1
Family Lawyer,Divorce,1024,1001,Lawyer6,1
Tax Lawyer,IRSAudit,1001,Lawyer1,1016,0
Criminal Lawyer,Drug,1026,1001,Lawyer1,0
Immigration Lawyer,Deportation,1025,1010,0
Criminal Lawyer,Robbery,1034,1000,1
Tax Lawyer,TaxEvasion,1013,1019,0
Immigration Lawyer,Deportation,1023,1009,1
Family Lawyer,Divorce,1001,Lawyer3,1001,Lawyer6,0
Criminal Lawyer,Drug,1023,1000,0
Business Lawyer,ContractDispute,1011,1012,1
Tax Lawyer,TaxEvasion,1001,Lawyer8,1016,0
Family Lawyer,Divorce,1027,1001,Lawyer4,0
Business Lawyer,ContractDispute,1011,1012,1
Immigration Lawyer,Asylum,1001,Lawyer1,1010,1
Business Lawyer,BusinessFraud,1044,1012,1
Tax Lawyer,IRSAudit,1001,Lawyer1,1016,0
Tax Lawyer,IRSAudit,1041,1016,1
Immigration Lawyer,Asylum,1038,1010,0
Business Lawyer,ContractDispute,1019,1014,0
Immigration Lawyer,VisaApplication,1038,1009,0
Family Lawyer,Divorce,1027,1001,Lawyer4,0
Business Lawyer,BusinessFraud,1020,1012,0
Criminal Lawyer,Burglary,1041,1000,0
Immigration Lawyer,VisaApplication,1014,1001,Lawyer8,1
Immigration Lawyer,Deportation,1016,1009,1
Criminal Lawyer,Robbery,1001,Lawyer6,1001,Lawyer1,1
Criminal Lawyer,Assault,1043,1001,Lawyer2,1
Family Lawyer,ChildCustody,1017,1001,Lawyer5,1
Criminal Lawyer,Assault,1010,1001,Lawyer1,0
Criminal Lawyer,Drug,1017,1000,1
Criminal Lawyer,Murder,1001,Lawyer1,1001,Lawyer1,1
Immigration Lawyer,VisaApplication,1014,1010,0
Tax Lawyer,TaxFraud,1009,1018,0
Immigration Lawyer,VisaApplication,1053,1010,0
Immigration Lawyer,Asylum,1042,1009,1
Criminal Lawyer,Assault,1001,Lawyer5,1000,0
Business Lawyer,BusinessFraud,1022,1013,1
Tax Lawyer,TaxEvasion,1014,1018,1
Family Lawyer,Adoption,1013,1001,Lawyer5,1
Family Lawyer,Adoption,1001,Lawyer4,1001,Lawyer4,0
Family Lawyer,Adoption,1017,1001,Lawyer6,0
Tax Lawyer,IRSAudit,1020,1016,0
Family Lawyer,Divorce,1022,1001,Lawyer5,0
Business Lawyer,IntellectualProperty,1029,1012,1
Immigration Lawyer,Deportation,1001,Lawyer7,1009,0
Tax Lawyer,TaxFraud,1021,1017,0
Business Lawyer,IntellectualProperty,1037,1013,0
Tax Lawyer,IRSAudit,1039,1016,1
Tax Lawyer,IRSAudit,1037,1016,1
Family Lawyer,Divorce,1020,1001,Lawyer5,1
Immigration Lawyer,Deportation,1015,1001,Lawyer8,0
Business Lawyer,ContractDispute,1027,1014,1
Tax Lawyer,TaxFraud,1021,1017,0
Immigration Lawyer,VisaApplication,1037,1009,0
Tax Lawyer,TaxEvasion,1030,1017,1
Criminal Lawyer,Murder,1034,1001,Lawyer2,1
Business Lawyer,BusinessFraud,1001,Lawyer4,1013,0
Immigration Lawyer,Deportation,1001,Lawyer2,1010,0
Immigration Lawyer,VisaApplication,1017,1009,0
Immigration Lawyer,Deportation,1015,1001,Lawyer8,0
Tax Lawyer,IRSAudit,1038,1016,0
Tax Lawyer,IRSAudit,1009,1019,1
Tax Lawyer,TaxFraud,1035,1016,1
Immigration Lawyer,Deportation,1001,Lawyer7,1009,0
Immigration Lawyer,VisaApplication,1053,1010,0
Criminal Lawyer,Robbery,1030,1001,Lawyer2,1
Business Lawyer,IntellectualProperty,1045,1013,0
Business Lawyer,BusinessFraud,1027,1013,1
Business Lawyer,BusinessFraud,1001,Lawyer8,1012,0
Business Lawyer,IntellectualProperty,1020,1013,0
Tax Lawyer,TaxEvasion,1014,1018,1
Tax Lawyer,TaxEvasion,1047,1016,0
Tax Lawyer,TaxEvasion,1053,1016,1
Immigration Lawyer,Asylum,1028,1001,Lawyer8,0
Tax Lawyer,IRSAudit,1023,1017,1
Immigration Lawyer,VisaApplication,1030,1010,1
